indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
age_bands,年齢5歳階級別人口,01215,北海道 美唄市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,57.8,57.8
age_bands,年齢5歳階級別人口,01215,北海道 美唄市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,59.8,59.8
age_bands,年齢5歳階級別人口,01216,北海道 芦別市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,59.0,59.0
age_bands,年齢5歳階級別人口,01216,北海道 芦別市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,61.6,61.6
age_bands,年齢5歳階級別人口,01216,北海道 芦別市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,63.5,63.5
age_bands,年齢5歳階級別人口,01217,北海道 江別市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,45.9,45.9
age_bands,年齢5歳階級別人口,01217,北海道 江別市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,48.9,48.9
age_bands,年齢5歳階級別人口,01217,北海道 江別市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,51.0,51.0
age_bands,年齢5歳階級別人口,01218,北海道 赤平市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,59.7,59.7
age_bands,年齢5歳階級別人口,01218,北海道 赤平市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,62.4,62.4
age_bands,年齢5歳階級別人口,01218,北海道 赤平市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,64.2,64.2
age_bands,年齢5歳階級別人口,01219,北海道 紋別市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.7,51.7
age_bands,年齢5歳階級別人口,01219,北海道 紋別市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,54.3,54.3
age_bands,年齢5歳階級別人口,01219,北海道 紋別市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,55.6,55.6
age_bands,年齢5歳階級別人口,01220,北海道 士別市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,54.5,54.5
age_bands,年齢5歳階級別人口,01220,北海道 士別市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,56.7,56.7
age_bands,年齢5歳階級別人口,01220,北海道 士別市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,59.0,59.0
age_bands,年齢5歳階級別人口,01221,北海道 名寄市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,48.0,48.0
