area_code,area_name,pref_name,area_level,pop_1980,pop_2000,pop_2010,pop_2020,pop_latest,pop_latest_year,pop_chg_1980_2020,pop_chg_2000_2020,pop_2030,pop_2040,pop_2050,pop_chg_2020_2050,households_2000,households_2020,households_chg_2000_2020,avg_household_size_2020,single_household_share_2020,young_2020,working_2020,old_2020,aging_rate_2020,old_2050_raw,aging_rate_2050,social_change,social_change_year,natural_change,natural_change_year,consumption_month,housing_cost_month,consumption_year
01215,北海道 美唄市,,city,38552.0,31183.0,26034.0,20413.0,20413.0,2020,-47.05073666735837,-34.53804957829587,15858.0,11895.0,8625.0,-57.7475138392201,12396.0,9359.0,-24.49983865763149,2.0555614916123517,38.6472913772839,1539.0,10169.0,8642.0,42.33576642335766,5033.0,58.3536231884058,-188.0,2024,-388.0,2023,,,
01216,北海道 芦別市,,city,32946.0,21026.0,16628.0,12555.0,12555.0,2020,-61.89218721544345,-40.28821459145819,9137.0,6483.0,4498.0,-64.173636001593,8678.0,6021.0,-30.617653837289694,1.9787410729114765,37.219730941704036,845.0,5705.0,5995.0,47.74990043807248,2706.0,60.1600711427301,-87.0,2024,-291.0,2023,,,
01217,北海道 江別市,,city,86349.0,123877.0,123722.0,121056.0,121056.0,2020,40.19386443386721,-2.2772588939028227,114812.0,105448.0,94433.0,-21.99230108379593,47594.0,53869.0,13.184435012816742,2.1803077836974882,34.433533200913324,13400.0,69555.0,36783.0,30.38511102299762,39958.0,42.31359800069891,326.0,2024,-909.0,2023,,,
01218,北海道 赤平市,,city,25467.0,15753.0,12637.0,9698.0,9698.0,2020,-61.91934660541092,-38.43712308766584,7186.0,5207.0,3643.0,-62.43555372241699,6616.0,4463.0,-32.54232164449819,1.932108447232803,41.02621555007842,603.0,4280.0,4669.0,48.14394720560941,2195.0,60.25253911611309,-59.0,2024,-211.0,2023,,,
01219,北海道 紋別市,,city,33860.0,28476.0,24750.0,21215.0,21215.0,2020,-37.344949793266395,-25.498665542913336,17782.0,14443.0,11377.0,-46.37284939901013,12060.0,11192.0,-7.197346600331677,1.8357755539671194,47.58756254467477,1971.0,11515.0,7697.0,36.28093330190902,5462.0,48.00914124989013,-385.0,2024,-282.0,2023,,,
01220,北海道 士別市,,city,32103.0,24991.0,21787.0,17858.0,17858.0,2020,-44.372800049839576,-28.54227521907887,13929.0,10709.0,8012.0,-55.13495352223094,9440.0,8157.0,-13.591101694915253,2.107147235503249,34.92705651587594,1652.0,8803.0,7350.0,41.158024414828084,4519.0,56.40289565651523,-334.0,2024,-220.0,2023,,,
01221,北海道 名寄市,,city,42222.0,33328.0,30591.0,27282.0,27282.0,2020,-35.38439675998295,-18.1409025444071,23576.0,20372.0,17272.0,-36.690858441463234,13083.0,12725.0,-2.7363754490560277,2.0202750491159134,41.67387033398821,3018.0,15232.0,8747.0,32.06143244630159,6593.0,38.17160722556739,-407.0,2024,-208.0,2023,,,
01222,北海道 三笠市,,city,23319.0,13561.0,10221.0,8040.0,8040.0,2020,-65.52167760195549,-40.712336848315026,6141.0,4703.0,3619.0,-54.98756218905473,5870.0,3799.0,-35.28109028960817,1.9649907870492236,41.66886022637536,655.0,3566.0,3819.0,47.5,1634.0,45.1505940867643,-14.0,2024,-154.0,2023,,,
01223,北海道 根室市,,city,42880.0,33150.0,29201.0,24636.0,24636.0,2020,-42.546641791044784,-25.683257918552037,20149.0,16022.0,12344.0,-49.89446338691346,12195.0,11133.0,-8.708487084870853,2.1452438695769334,37.734662714452526,2396.0,13370.0,8648.0,35.10310115278455,5913.0,47.90181464679196,-346.0,2024,-290.0,2023,,,
01224,北海道 千歳市,,city,66788.0,88897.0,93604.0,97950.0,97950.0,2020,46.65808229023178,10.18369573776392,96607.0,92861.0,87335.0,-10.837161817253705,33330.0,43635.0,30.918091809180925,2.128772774149192,39.11538902257362,13012.0,62066.0,22690.0,23.16488004083716,30299.0,34.69284937310357,-495.0,2024,-313.0,2023,,,
