indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
housing_age,建築時期別の持ち家とリフォーム状況,11208,所沢市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,3350.0,3350
housing_age,建築時期別の持ち家とリフォーム状況,11209,飯能市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,520.0,520
housing_age,建築時期別の持ち家とリフォーム状況,11210,加須市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,710.0,710
housing_age,建築時期別の持ち家とリフォーム状況,11211,本庄市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,550.0,550
housing_age,建築時期別の持ち家とリフォーム状況,11212,東松山市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,580.0,580
housing_age,建築時期別の持ち家とリフォーム状況,11214,春日部市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2360.0,2360
housing_age,建築時期別の持ち家とリフォーム状況,11215,狭山市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1470.0,1470
housing_age,建築時期別の持ち家とリフォーム状況,11216,羽生市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,320.0,320
housing_age,建築時期別の持ち家とリフォーム状況,11217,鴻巣市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,620.0,620
housing_age,建築時期別の持ち家とリフォーム状況,11218,深谷市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1020.0,1020
housing_age,建築時期別の持ち家とリフォーム状況,11219,上尾市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1510.0,1510
housing_age,建築時期別の持ち家とリフォーム状況,11221,草加市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1140.0,1140
housing_age,建築時期別の持ち家とリフォーム状況,11222,越谷市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1430.0,1430
housing_age,建築時期別の持ち家とリフォーム状況,11223,蕨市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,240.0,240
housing_age,建築時期別の持ち家とリフォーム状況,11224,戸田市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,230.0,230
housing_age,建築時期別の持ち家とリフォーム状況,11225,入間市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1000.0,1000
housing_age,建築時期別の持ち家とリフォーム状況,11227,朝霞市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,450.0,450
housing_age,建築時期別の持ち家とリフォーム状況,11228,志木市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,370.0,370
housing_age,建築時期別の持ち家とリフォーム状況,11229,和光市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,320.0,320
housing_age,建築時期別の持ち家とリフォーム状況,11230,新座市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,920.0,920
housing_age,建築時期別の持ち家とリフォーム状況,11231,桶川市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,410.0,410
housing_age,建築時期別の持ち家とリフォーム状況,11232,久喜市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1150.0,1150
housing_age,建築時期別の持ち家とリフォーム状況,11233,北本市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,560.0,560
housing_age,建築時期別の持ち家とリフォーム状況,11234,八潮市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,480.0,480
housing_age,建築時期別の持ち家とリフォーム状況,11235,富士見市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,600.0,600
housing_age,建築時期別の持ち家とリフォーム状況,11237,三郷市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,680.0,680
housing_age,建築時期別の持ち家とリフォーム状況,11238,蓮田市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,610.0,610
housing_age,建築時期別の持ち家とリフォーム状況,11239,坂戸市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,860.0,860
housing_age,建築時期別の持ち家とリフォーム状況,11240,幸手市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,470.0,470
housing_age,建築時期別の持ち家とリフォーム状況,11241,鶴ヶ島市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,410.0,410
housing_age,建築時期別の持ち家とリフォーム状況,11242,日高市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,640.0,640
housing_age,建築時期別の持ち家とリフォーム状況,11243,吉川市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,470.0,470
housing_age,建築時期別の持ち家とリフォーム状況,11245,ふじみ野市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,610.0,610
housing_age,建築時期別の持ち家とリフォーム状況,11246,白岡市,city,11,埼玉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,300.0,300
housing_age,建築時期別の持ち家とリフォーム状況,12000,千葉県,pref,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,45600.0,45600
housing_age,建築時期別の持ち家とリフォーム状況,12100,千葉市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,6200.0,6200
housing_age,建築時期別の持ち家とリフォーム状況,12101,中央区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1320.0,1320
housing_age,建築時期別の持ち家とリフォーム状況,12102,花見川区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1360.0,1360
housing_age,建築時期別の持ち家とリフォーム状況,12103,稲毛区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,960.0,960
housing_age,建築時期別の持ち家とリフォーム状況,12104,若葉区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1120.0,1120
housing_age,建築時期別の持ち家とリフォーム状況,12105,緑区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,440.0,440
housing_age,建築時期別の持ち家とリフォーム状況,12106,美浜区,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,990.0,990
housing_age,建築時期別の持ち家とリフォーム状況,12202,銚子市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,500.0,500
housing_age,建築時期別の持ち家とリフォーム状況,12203,市川市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2500.0,2500
housing_age,建築時期別の持ち家とリフォーム状況,12204,船橋市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,5010.0,5010
housing_age,建築時期別の持ち家とリフォーム状況,12205,館山市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,620.0,620
housing_age,建築時期別の持ち家とリフォーム状況,12206,木更津市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1460.0,1460
housing_age,建築時期別の持ち家とリフォーム状況,12207,松戸市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,3760.0,3760
housing_age,建築時期別の持ち家とリフォーム状況,12208,野田市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1390.0,1390
housing_age,建築時期別の持ち家とリフォーム状況,12210,茂原市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,570.0,570
housing_age,建築時期別の持ち家とリフォーム状況,12211,成田市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,690.0,690
housing_age,建築時期別の持ち家とリフォーム状況,12212,佐倉市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1510.0,1510
housing_age,建築時期別の持ち家とリフォーム状況,12213,東金市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,180.0,180
housing_age,建築時期別の持ち家とリフォーム状況,12215,旭市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,390.0,390
housing_age,建築時期別の持ち家とリフォーム状況,12216,習志野市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,740.0,740
housing_age,建築時期別の持ち家とリフォーム状況,12217,柏市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2830.0,2830
housing_age,建築時期別の持ち家とリフォーム状況,12218,勝浦市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,180.0,180
housing_age,建築時期別の持ち家とリフォーム状況,12219,市原市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2590.0,2590
housing_age,建築時期別の持ち家とリフォーム状況,12220,流山市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1750.0,1750
housing_age,建築時期別の持ち家とリフォーム状況,12221,八千代市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1020.0,1020
housing_age,建築時期別の持ち家とリフォーム状況,12222,我孫子市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1410.0,1410
housing_age,建築時期別の持ち家とリフォーム状況,12223,鴨川市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,420.0,420
housing_age,建築時期別の持ち家とリフォーム状況,12224,鎌ケ谷市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,770.0,770
housing_age,建築時期別の持ち家とリフォーム状況,12225,君津市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,790.0,790
housing_age,建築時期別の持ち家とリフォーム状況,12226,富津市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,570.0,570
housing_age,建築時期別の持ち家とリフォーム状況,12227,浦安市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,640.0,640
housing_age,建築時期別の持ち家とリフォーム状況,12228,四街道市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1690.0,1690
housing_age,建築時期別の持ち家とリフォーム状況,12229,袖ケ浦市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,410.0,410
housing_age,建築時期別の持ち家とリフォーム状況,12230,八街市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,390.0,390
housing_age,建築時期別の持ち家とリフォーム状況,12231,印西市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,190.0,190
housing_age,建築時期別の持ち家とリフォーム状況,12232,白井市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,380.0,380
housing_age,建築時期別の持ち家とリフォーム状況,12233,富里市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,470.0,470
housing_age,建築時期別の持ち家とリフォーム状況,12234,南房総市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,470.0,470
housing_age,建築時期別の持ち家とリフォーム状況,12235,匝瑳市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,220.0,220
housing_age,建築時期別の持ち家とリフォーム状況,12236,香取市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,520.0,520
housing_age,建築時期別の持ち家とリフォーム状況,12237,山武市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,290.0,290
housing_age,建築時期別の持ち家とリフォーム状況,12238,いすみ市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,290.0,290
housing_age,建築時期別の持ち家とリフォーム状況,12239,大網白里市,city,12,千葉県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,270.0,270
housing_age,建築時期別の持ち家とリフォーム状況,13000,東京都,pref,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,53500.0,53500
housing_age,建築時期別の持ち家とリフォーム状況,13100,特別区部,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,31400.0,31400
housing_age,建築時期別の持ち家とリフォーム状況,13101,千代田区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,60.0,60
housing_age,建築時期別の持ち家とリフォーム状況,13102,中央区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,140.0,140
housing_age,建築時期別の持ち家とリフォーム状況,13103,港区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,490.0,490
housing_age,建築時期別の持ち家とリフォーム状況,13104,新宿区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,840.0,840
housing_age,建築時期別の持ち家とリフォーム状況,13105,文京区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,690.0,690
housing_age,建築時期別の持ち家とリフォーム状況,13106,台東区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,720.0,720
housing_age,建築時期別の持ち家とリフォーム状況,13107,墨田区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,880.0,880
housing_age,建築時期別の持ち家とリフォーム状況,13108,江東区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1260.0,1260
housing_age,建築時期別の持ち家とリフォーム状況,13109,品川区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,900.0,900
housing_age,建築時期別の持ち家とリフォーム状況,13110,目黒区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,820.0,820
housing_age,建築時期別の持ち家とリフォーム状況,13111,大田区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2780.0,2780
housing_age,建築時期別の持ち家とリフォーム状況,13112,世田谷区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2220.0,2220
housing_age,建築時期別の持ち家とリフォーム状況,13113,渋谷区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,740.0,740
housing_age,建築時期別の持ち家とリフォーム状況,13114,中野区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1560.0,1560
housing_age,建築時期別の持ち家とリフォーム状況,13115,杉並区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2740.0,2740
housing_age,建築時期別の持ち家とリフォーム状況,13116,豊島区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,970.0,970
housing_age,建築時期別の持ち家とリフォーム状況,13117,北区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1130.0,1130
housing_age,建築時期別の持ち家とリフォーム状況,13118,荒川区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,840.0,840
housing_age,建築時期別の持ち家とリフォーム状況,13119,板橋区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2480.0,2480
housing_age,建築時期別の持ち家とリフォーム状況,13120,練馬区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2120.0,2120
housing_age,建築時期別の持ち家とリフォーム状況,13121,足立区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,3110.0,3110
housing_age,建築時期別の持ち家とリフォーム状況,13122,葛飾区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1570.0,1570
housing_age,建築時期別の持ち家とリフォーム状況,13123,江戸川区,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2380.0,2380
housing_age,建築時期別の持ち家とリフォーム状況,13201,八王子市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,3740.0,3740
housing_age,建築時期別の持ち家とリフォーム状況,13202,立川市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,410.0,410
housing_age,建築時期別の持ち家とリフォーム状況,13203,武蔵野市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,460.0,460
housing_age,建築時期別の持ち家とリフォーム状況,13204,三鷹市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1020.0,1020
housing_age,建築時期別の持ち家とリフォーム状況,13205,青梅市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,980.0,980
housing_age,建築時期別の持ち家とリフォーム状況,13206,府中市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1300.0,1300
housing_age,建築時期別の持ち家とリフォーム状況,13207,昭島市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,400.0,400
housing_age,建築時期別の持ち家とリフォーム状況,13208,調布市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,730.0,730
housing_age,建築時期別の持ち家とリフォーム状況,13209,町田市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,2540.0,2540
housing_age,建築時期別の持ち家とリフォーム状況,13210,小金井市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,410.0,410
housing_age,建築時期別の持ち家とリフォーム状況,13211,小平市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,870.0,870
housing_age,建築時期別の持ち家とリフォーム状況,13212,日野市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1170.0,1170
housing_age,建築時期別の持ち家とリフォーム状況,13213,東村山市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1080.0,1080
housing_age,建築時期別の持ち家とリフォーム状況,13214,国分寺市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,380.0,380
housing_age,建築時期別の持ち家とリフォーム状況,13215,国立市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,310.0,310
housing_age,建築時期別の持ち家とリフォーム状況,13218,福生市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,320.0,320
housing_age,建築時期別の持ち家とリフォーム状況,13219,狛江市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,550.0,550
housing_age,建築時期別の持ち家とリフォーム状況,13220,東大和市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,540.0,540
housing_age,建築時期別の持ち家とリフォーム状況,13221,清瀬市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,580.0,580
housing_age,建築時期別の持ち家とリフォーム状況,13222,東久留米市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,590.0,590
housing_age,建築時期別の持ち家とリフォーム状況,13223,武蔵村山市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,330.0,330
housing_age,建築時期別の持ち家とリフォーム状況,13224,多摩市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,560.0,560
housing_age,建築時期別の持ち家とリフォーム状況,13225,稲城市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,320.0,320
housing_age,建築時期別の持ち家とリフォーム状況,13227,羽村市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,350.0,350
housing_age,建築時期別の持ち家とリフォーム状況,13228,あきる野市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,690.0,690
housing_age,建築時期別の持ち家とリフォーム状況,13229,西東京市,city,13,東京都,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,630.0,630
housing_age,建築時期別の持ち家とリフォーム状況,14000,神奈川県,pref,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,56700.0,56700
housing_age,建築時期別の持ち家とリフォーム状況,14100,横浜市,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,22700.0,22700
housing_age,建築時期別の持ち家とリフォーム状況,14101,鶴見区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,850.0,850
housing_age,建築時期別の持ち家とリフォーム状況,14102,神奈川区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1050.0,1050
housing_age,建築時期別の持ち家とリフォーム状況,14103,西区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,440.0,440
housing_age,建築時期別の持ち家とリフォーム状況,14104,中区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,460.0,460
housing_age,建築時期別の持ち家とリフォーム状況,14105,南区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1160.0,1160
housing_age,建築時期別の持ち家とリフォーム状況,14106,保土ケ谷区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1300.0,1300
housing_age,建築時期別の持ち家とリフォーム状況,14107,磯子区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1370.0,1370
housing_age,建築時期別の持ち家とリフォーム状況,14108,金沢区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1230.0,1230
housing_age,建築時期別の持ち家とリフォーム状況,14109,港北区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1830.0,1830
housing_age,建築時期別の持ち家とリフォーム状況,14110,戸塚区,city,14,神奈川県,2023000000,2023年,2023,07-2023|04|14,持ち家数|1971～1980年|屋根・外壁等の改修工事,戸,1900.0,1900
