indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2001100000,2001年度,2001,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9018.0,9018
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2002100000,2002年度,2002,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8281.0,8281
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2003100000,2003年度,2003,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7978.0,7978
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2004100000,2004年度,2004,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7371.0,7371
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2005100000,2005年度,2005,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6984.0,6984
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2006100000,2006年度,2006,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6970.0,6970
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2007100000,2007年度,2007,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5809.0,5809
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2008100000,2008年度,2008,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5456.0,5456
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2009100000,2009年度,2009,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4605.0,4605
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2010100000,2010年度,2010,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4795.0,4795
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2011100000,2011年度,2011,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4907.0,4907
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2012100000,2012年度,2012,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6480.0,6480
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2013100000,2013年度,2013,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7485.0,7485
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2014100000,2014年度,2014,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6531.0,6531
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2015100000,2015年度,2015,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6552.0,6552
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2016100000,2016年度,2016,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6460.0,6460
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2017100000,2017年度,2017,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6495.0,6495
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2018100000,2018年度,2018,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6605.0,6605
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2019100000,2019年度,2019,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5993.0,5993
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2020100000,2020年度,2020,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5288.0,5288
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2021100000,2021年度,2021,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5761.0,5761
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2022100000,2022年度,2022,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5339.0,5339
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2023100000,2023年度,2023,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4777.0,4777
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2024100000,2024年度,2024,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4390.0,4390
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,1997100000,1997年度,1997,00001|H1700,観測値|H1700_着工居住用建築物数,棟,15481.0,15481
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,1998100000,1998年度,1998,00001|H1700,観測値|H1700_着工居住用建築物数,棟,14253.0,14253
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,1999100000,1999年度,1999,00001|H1700,観測値|H1700_着工居住用建築物数,棟,14184.0,14184
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2000100000,2000年度,2000,00001|H1700,観測値|H1700_着工居住用建築物数,棟,13323.0,13323
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2001100000,2001年度,2001,00001|H1700,観測値|H1700_着工居住用建築物数,棟,12303.0,12303
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2002100000,2002年度,2002,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11491.0,11491
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2003100000,2003年度,2003,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11532.0,11532
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2004100000,2004年度,2004,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11872.0,11872
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2005100000,2005年度,2005,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11005.0,11005
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2006100000,2006年度,2006,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11025.0,11025
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2007100000,2007年度,2007,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9393.0,9393
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2008100000,2008年度,2008,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9006.0,9006
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2009100000,2009年度,2009,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8148.0,8148
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2010100000,2010年度,2010,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9107.0,9107
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2011100000,2011年度,2011,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11136.0,11136
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2012100000,2012年度,2012,00001|H1700,観測値|H1700_着工居住用建築物数,棟,15235.0,15235
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2013100000,2013年度,2013,00001|H1700,観測値|H1700_着工居住用建築物数,棟,15917.0,15917
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2014100000,2014年度,2014,00001|H1700,観測値|H1700_着工居住用建築物数,棟,13978.0,13978
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2015100000,2015年度,2015,00001|H1700,観測値|H1700_着工居住用建築物数,棟,14163.0,14163
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2016100000,2016年度,2016,00001|H1700,観測値|H1700_着工居住用建築物数,棟,13647.0,13647
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2017100000,2017年度,2017,00001|H1700,観測値|H1700_着工居住用建築物数,棟,12012.0,12012
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2018100000,2018年度,2018,00001|H1700,観測値|H1700_着工居住用建築物数,棟,11172.0,11172
housing_starts,新設住宅着工（持家・貸家・分譲）,04000,宮城県,pref,04,宮城県,2019100000,2019年度,2019,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10031.0,10031
